korean,english,alt,situation,note,category
해외에서 카카오톡 잘 되나요?,Does KakaoTalk work well overseas?,Can I use KakaoTalk abroad without issues?,로밍,overseas = abroad = 해외에서,여행
VPN 써야 하는 나라인가요?,Do I need a VPN in this country?,Is a VPN necessary here?,로밍,VPN = 가상 사설 네트워크,여행
이 공원에 야생 동물 조심해야 하나요?,Should I watch out for wildlife in this park?,Are there dangerous animals in this park?,관광,wildlife = 야생 동물 / watch out = 조심하다,여행
스쿠버 다이빙 체험 다이브 가능한가요?,Can I do a trial scuba dive?,Is an introductory dive available?,관광,trial dive = introductory dive = 체험 다이빙,여행
패러세일링 비용이 얼마예요?,How much does parasailing cost?,What's the price for a parasailing ride?,관광,parasailing = 패러세일링,여행
이 호수에서 보트 빌릴 수 있나요?,Can I rent a boat on this lake?,Is boat rental available at the lake?,관광,boat rental = 보트 대여,여행
이 섬 주변 스노클링 스팟 추천해 주세요,Can you recommend snorkeling spots around this island?,Where are the best places to snorkel near this island?,관광,snorkeling spots = 스노클링 스팟,여행
승마 체험 예약할 수 있나요?,Can I book a horseback riding experience?,Is horse riding available for booking?,관광,horseback riding = horse riding = 승마,여행
ATV 타려면 면허가 필요한가요?,Do I need a license to ride an ATV?,Is a permit required for ATV riding?,관광,ATV = 사륜 오토바이 / permit = 면허,여행
낙타 타기 체험 얼마예요?,How much is the camel riding experience?,What does a camel ride cost?,관광,camel ride = 낙타 타기,여행
이 도시 야경 보려면 어디가 좋아요?,Where's the best place to see the city lights at night?,What's the top night view spot in this city?,관광,city lights = night view = 야경,여행
이 마을 걸어서 구경하기 좋은가요?,Is this village nice to explore on foot?,Can I see this town by walking around?,관광,on foot = walking = 걸어서,여행
이 해변 일몰이 유명해요?,Is this beach known for its sunsets?,Is the sunset famous at this beach?,관광,sunset = 일몰,여행
여기 근처 하이킹 코스 추천해 주세요,Can you recommend a hiking trail nearby?,What are some good hikes around here?,관광,hiking trail = 하이킹 코스,여행
이 등산로 난이도가 어떻게 돼요?,What's the difficulty level of this trail?,How hard is this hiking path?,관광,difficulty level = 난이도,여행
정상까지 몇 시간 걸려요?,How many hours to reach the summit?,How long is the hike to the top?,관광,summit = top = 정상,여행
등산 중에 물 보충할 곳이 있나요?,Is there a place to refill water on the hike?,Can I get drinking water along the trail?,관광,refill water = 물 보충,여행
이 트레일 야간 등산 가능한가요?,Can I hike this trail at night?,Is nighttime hiking allowed on this path?,관광,nighttime hiking = 야간 등산,여행
캠핑장에서 곰이 나올 수 있나요?,Could bears show up at the campsite?,Is there a risk of bear encounters at this campground?,캠핑,bear encounters = 곰 조우,여행
캠핑 장비 어디서 빌릴 수 있어요?,Where can I rent camping gear?,Is there a camping equipment rental shop?,캠핑,camping gear = camping equipment = 캠핑 장비,여행
글램핑 시설 있나요?,Do you have glamping facilities?,Is glamping available here?,캠핑,glamping = 글램핑 (고급 캠핑),여행
모기 기피제 좀 빌릴 수 있나요?,Can I borrow some insect repellent?,Do you have any mosquito spray?,캠핑,insect repellent = mosquito spray = 모기 기피제,여행
아침에 안개가 많이 끼나요?,Is there a lot of fog in the mornings?,Does it get misty here in the early hours?,날씨,fog = mist = 안개,여행
우기 시즌이 언제예요?,When is the rainy season?,What months are considered the wet season?,날씨,rainy season = wet season = 우기,여행
건기에 가는 게 더 좋은가요?,Is it better to visit during the dry season?,Should I go during the dry months?,날씨,dry season = 건기,여행
갑자기 날씨가 변할 수 있으니까 겉옷 챙기세요,"The weather can change suddenly, so bring a jacket.",Pack a layer just in case the weather turns.,날씨,layer = jacket = 겉옷,여행
자외선 지수가 높으니까 모자 쓰세요,"The UV index is high, so wear a hat.",Make sure to wear a hat because of strong UV rays.,날씨,UV index = 자외선 지수,여행
오늘 풍랑주의보가 있나요?,Is there a rough sea advisory today?,Are there any wave warnings for today?,날씨,rough sea advisory = wave warning = 풍랑주의보,여행
이번 여행 짐 뭘 챙겨야 할까?,What should I pack for this trip?,What do I need to bring on this vacation?,짐싸기,pack = 챙기다/짐 싸다,여행
가벼운 여름옷 위주로 싸면 될까?,Should I mostly pack light summer clothes?,Will lightweight summer outfits be enough?,짐싸기,light summer clothes = lightweight outfits = 가벼운 여름옷,여행
방수 재킷 꼭 챙겨야 할까?,Do I really need a waterproof jacket?,Should I definitely bring a rain jacket?,짐싸기,waterproof jacket = rain jacket = 방수 재킷,여행
수영복 가져가야 해?,Should I pack a swimsuit?,Do I need to bring swim trunks?,짐싸기,swimsuit = swim trunks = 수영복,여행
간편하게 세탁할 수 있는 옷으로 싸자,Let's pack clothes that are easy to wash.,Bring quick-dry fabrics that are simple to clean.,짐싸기,easy to wash = quick-dry = 세탁하기 쉬운,여행
여행용 세면도구 세트 사야 하나?,Do I need to buy a travel toiletry kit?,Should I get a travel-sized wash bag?,짐싸기,travel toiletry kit = wash bag = 여행용 세면도구,여행
여기서 호텔까지 걸어서 얼마나 걸려요?,How long does it take to walk to the hotel from here?,How far is the hotel on foot?,교통,on foot = 걸어서 / walk = 걷다,여행
무료 셔틀 버스 시간표 있나요?,Is there a schedule for the free shuttle bus?,When does the complimentary shuttle run?,교통,free shuttle = complimentary shuttle = 무료 셔틀,여행
이 트램 카드로 지하철도 탈 수 있나요?,Can I use this tram card on the subway too?,Does this transit card work on the metro as well?,교통,transit card = 교통카드 / metro = subway = 지하철,여행
택시 잡기 어려운 시간대가 있어요?,Are there times when it's hard to get a taxi?,Is there a rush hour when cabs are scarce?,교통,rush hour = 러시아워 / scarce = 부족한,여행
차선이 반대라서 운전하기 어렵겠다,Driving will be tricky since the lanes are reversed.,It'll be tough driving on the opposite side of the road.,교통,lanes are reversed = 차선이 반대,여행
좌측 통행인 나라인가요?,Is this a left-hand traffic country?,Do they drive on the left here?,교통,left-hand traffic = 좌측 통행,여행
이 도시 자전거 도로가 잘 되어 있나요?,Does this city have good bike lanes?,Are the cycling paths well-developed here?,교통,bike lanes = cycling paths = 자전거 도로,여행
주차장 출차할 때 정산하면 되나요?,Do I pay when I exit the parking garage?,Can I settle the parking fee on my way out?,교통,exit = 출차 / settle = 정산하다,여행
하이패스 단말기 있나요?,Do you have an electronic toll pass device?,Is there an ETC unit in the car?,교통,electronic toll pass = ETC = 하이패스,여행
이 페리 예약 없이 탈 수 있나요?,Can I board this ferry without a reservation?,Do I need to book the ferry in advance?,교통,board = 탑승하다 / in advance = 미리,여행
쾌속선이 더 빠른가요?,Is the speedboat faster?,Would the express boat be quicker?,교통,speedboat = express boat = 쾌속선,여행
여기서 헬리콥터 투어 있나요?,Are there helicopter tours from here?,Can I take a helicopter ride here?,교통,helicopter tour = 헬리콥터 투어,여행
공항에서 짐 포장 서비스 있나요?,Is there a luggage wrapping service at the airport?,Can I get my bags shrink-wrapped at the airport?,공항,luggage wrapping = 짐 포장,여행
게이트가 너무 멀어요. 셔틀 있나요?,My gate is really far. Is there a shuttle?,The gate is quite a walk. Is there a people mover?,공항,shuttle = people mover = 셔틀/이동 수단,여행
비행기에서 내릴 때 뭐부터 해야 해요?,What do I do first when I get off the plane?,What's the procedure after deplaning?,공항,deplane = 비행기에서 내리다,여행
이민국 직원이 체류 목적을 물어보면 뭐라고 해요?,What should I say if immigration asks about my purpose of stay?,How do I answer the purpose of visit question?,공항,purpose of stay = purpose of visit = 체류 목적,여행
도착 로비에서 만나자,Let's meet at the arrivals lobby.,I'll see you in the arrivals hall.,공항,arrivals lobby = arrivals hall = 도착 로비,여행
짐 카트 어디서 가져오면 돼요?,Where can I get a luggage cart?,Where are the baggage trolleys?,공항,luggage cart = baggage trolley = 짐 카트,여행
자동 출입국 심사대 사용할 수 있나요?,Can I use the automated immigration gate?,Is the e-passport gate available for me?,공항,automated gate = e-passport gate = 자동 심사대,여행
반입 금지 물품 목록 좀 볼 수 있나요?,Can I see the list of prohibited items?,Where can I find the restricted goods list?,공항,prohibited items = restricted goods = 반입 금지 물품,여행
기내에서 충전할 수 있나요?,Can I charge my phone on the plane?,Are there USB ports in the cabin?,비행기,charge = 충전하다 / USB ports = USB 포트,여행
비행기 안에서 스트레칭 하는 법 알려주세요,How do I stretch during a long flight?,What exercises can I do on the plane?,비행기,stretch = 스트레칭 / exercises = 운동,여행
장거리 비행 시차 적응 팁 좀 알려주세요,Any tips for dealing with jet lag on long flights?,How do I adjust to the time difference after a long flight?,비행기,jet lag = 시차 부적응 / time difference = 시차,여행
기내에서 아기가 울면 어떻게 달래요?,"If my baby cries on the plane, how do I calm them?",What are ways to soothe a fussy infant during a flight?,비행기,soothe = calm = 달래다 / fussy = 보채는,여행
