korean,english,alt,situation,note,category
인턴 근무 환경이 생각보다 좋아,The intern work environment is better than I thought.,The workplace conditions during my internship exceeded my expectations.,인턴,work environment = workplace conditions = 근무 환경 / better than thought = exceeded expectations = 생각보다 좋은,인턴
오디오북 들으면서 운동하면 시간 활용이 좋아,Listening to audiobooks while exercising is a great use of time.,Working out with audiobooks playing is an efficient way to multitask.,독서,audiobooks = 오디오북 / great use of time = efficient multitask = 시간 활용이 좋다,독서
교수님이 추가 참고자료 올려줬어,The professor uploaded additional reference materials.,The prof posted supplementary resources for the class.,수업,additional reference materials = supplementary resources = 추가 참고자료,수업
시험 문제 풀 때 소거법을 써봐,Try using the process of elimination when solving exam questions.,Apply the elimination method to narrow down answer choices on tests.,시험,process of elimination = elimination method = 소거법,시험
독학할 때 온라인 커뮤니티가 큰 도움이 돼,Online communities are a big help when self-studying.,Web forums and groups are invaluable for independent learners.,독학,online communities = web forums = 온라인 커뮤니티 / self-studying = independent learners = 독학,독학
온라인 강의 수강 기간이 만료됐어,My online course access period has expired.,The enrollment window for the e-lecture has closed.,온라인강의,access period = enrollment window = 수강 기간 / expired = closed = 만료되다,온라인강의
도서관에서 논문 데이터베이스 이용할 수 있어,You can access thesis databases at the library.,The library provides entry to academic paper repositories.,도서관,thesis databases = academic paper repositories = 논문 데이터베이스 / access = entry = 이용하다,도서관
과제 제출할 때 파일명 규칙 지켜,Follow the file naming convention when submitting assignments.,Stick to the filename format rules for homework submissions.,과제,file naming convention = filename format rules = 파일명 규칙,과제
교환학생 오리엔테이션에서 친구 많이 사귀었어,I made a lot of friends at the exchange student orientation.,The exchange program intro session was where I met most of my friends.,교환학생,orientation = intro session = 오리엔테이션 / made friends = met friends = 친구 사귀다,교환학생
AI 코딩 어시스턴트로 개발 속도가 빨라졌어,Development speed increased with an AI coding assistant.,An AI pair programmer sped up my coding workflow.,AI활용학습,AI coding assistant = AI pair programmer = AI 코딩 어시스턴트 / increased speed = sped up = 빨라지다,AI활용학습
자격증 시험 당일에 신분증 꼭 가져가,Make sure to bring your ID on the day of the certification exam.,Don't forget your identification for the license test day.,자격증,ID = identification = 신분증 / make sure = don't forget = 꼭,자격증
대학원 졸업 후 진로가 고민돼,"I'm worried about my career path after graduating from grad school.",Post-graduate career direction is weighing on my mind.,대학원,career path = career direction = 진로 / worried = weighing on my mind = 고민되다,대학원
과외 선생님 바꾸고 싶어,I want to switch my tutor.,I'm thinking about changing my private instructor.,튜터링,switch = change = 바꾸다 / tutor = private instructor = 과외 선생님,튜터링
어학연수 후에 취업 준비 바로 시작해,Start job hunting right after your language study abroad.,Jump into career prep immediately following your language program.,어학연수,job hunting = career prep = 취업 준비 / right after = immediately following = 바로,어학연수
동아리에서 리더십 스킬을 배웠어,I learned leadership skills in my club.,My student organization experience taught me leadership competencies.,동아리,leadership skills = leadership competencies = 리더십 스킬,동아리
학생회 활동이 시간을 너무 많이 잡아먹어,Student council activities consume way too much time.,Student government work eats up an enormous chunk of my schedule.,학생회,consume time = eat up time = 시간을 잡아먹다,학생회
인턴 동기들이랑 아직 연락해,I still keep in touch with my fellow interns.,I stay connected with the people I interned with.,인턴,keep in touch = stay connected = 연락하다 / fellow interns = 인턴 동기,인턴
매달 독서 챌린지 하고 있어,I'm doing a monthly reading challenge.,I participate in a book-a-month challenge.,독서,monthly reading challenge = book-a-month challenge = 독서 챌린지,독서
수업 내용을 자기 말로 정리하면 이해가 깊어져,Paraphrasing class content in your own words deepens understanding.,Restating lecture material using your own language enhances comprehension.,필기법,paraphrasing = restating = 자기 말로 정리하다 / deepens = enhances = 깊어지다,필기법
할 일 목록 만들고 하나씩 지워나가,Make a to-do list and cross things off one by one.,Write out your tasks and check them off as you complete each one.,시간관리,to-do list = task list = 할 일 목록 / cross off = check off = 지우다,시간관리
학점 환산 기준이 학교마다 달라,GPA conversion standards differ from school to school.,Credit scale calculations vary by institution.,학점관리,GPA conversion = credit scale calculations = 학점 환산 / differ = vary = 달라지다,학점관리
학술 논문 리뷰어가 수정 요청을 보냈어,The academic paper reviewer sent revision requests.,The journal referee asked for modifications to my manuscript.,연구,reviewer = referee = 리뷰어 / revision requests = modifications = 수정 요청,연구
수업 듣기 전에 예습하면 수업이 훨씬 쉬워,Previewing the material before class makes lectures much easier.,Pre-reading ahead of a lecture dramatically simplifies understanding.,수업,previewing = pre-reading = 예습하다 / much easier = dramatically simplifies = 훨씬 쉬운,수업
공부하면서 음악 들으면 집중이 안 되는 사람도 있어,Some people can't concentrate when listening to music while studying.,For certain students background music actually hampers focus.,독학,can't concentrate = hampers focus = 집중이 안 되다 / some people = certain students = 어떤 사람,독학
